,SessionId,VisitorId,ShopperId,serverTime,PageName,PageSection,PageStage,ActualDeviceUIType,UserAgent,_new_repeat,_visit_number,channel_id,customer_detail,CouponCode,OperatingSystem,ComboIdSelected,TilePositionSelected,PageNumberSelected,PerPageSelected,SessionStepSelected,GalleryActionSelected,ProjectFlowSelected,GeoCountry,GeoRegion,GeoState,GeoCity,GeoPostalCode,combo_id,attribute_id,attribute_name,attribute_value
314072,12433,12343,2,54146,20,0,0,0,1019,0,0,22,2,41,5,4471,2,0,0,274,0,1,0,11,11,2804,2442,4471,1362,Color,Blue
314088,12172,12086,2,44084,6,0,0,1,578,0,0,1,2,0,0,10024,24,79,0,332,3,1,0,25,25,1792,3786,10024,1362,Color,Green
314109,12172,12086,2,44114,6,0,0,1,578,0,0,1,2,0,0,10024,0,79,0,332,1,1,0,25,25,1792,3786,10024,1362,Color,Green
314134,12173,12087,2,45317,23,0,0,0,1012,0,0,17,2,41,5,3689,4,79,0,141,2,1,0,21,21,2183,123,3689,1362,Color,White
314135,12173,12087,2,45317,23,0,0,0,1012,0,0,17,2,41,5,3689,4,79,0,141,2,1,0,21,21,2183,123,3689,1362,Color,Red
314149,12204,12117,2,45426,20,0,0,2,354,0,0,22,2,41,0,10278,35,182,0,18,0,1,0,24,24,1575,3401,10278,1362,Color,Blue
314169,12230,12144,4470,45808,15,0,0,0,793,1,0,22,56,41,4,2516,2,0,0,1,1,1,0,6,6,1600,5609,2516,1362,Color,White
314189,12230,12144,4470,45810,15,0,0,0,793,1,0,22,56,41,4,2516,2,0,0,1,1,1,0,6,6,1600,5609,2516,1362,Color,White
314209,12204,12117,2,46151,20,0,0,2,354,0,0,22,2,41,0,10223,6,79,0,126,3,1,0,24,24,1575,3401,10223,1362,Color,Brown
314224,12229,12143,2,46366,35,0,0,0,1012,0,0,22,2,41,5,3976,79,193,0,30,0,1,0,50,50,3027,3644,3976,1362,Color,White
314232,12231,12145,4471,46677,27,0,0,1,1376,1,0,7,68,0,2,11307,13,182,0,2,0,1,0,45,45,129,4829,11307,1362,Color,Gray
314242,12231,12145,4471,46687,27,0,0,1,1376,1,0,7,68,0,2,11308,13,182,0,2,0,1,0,45,45,129,4829,11308,1362,Color,Red
314276,12276,12190,4488,95136,20,0,0,0,1075,1,0,9,9,36,5,4311,21,0,2,352,0,1,0,25,25,3100,3833,4311,1362,Color,Red
314285,12276,12190,4488,95122,20,0,0,0,1075,1,0,9,9,36,5,4310,21,0,2,352,0,1,0,25,25,3100,3833,4310,1362,Color,Purple
314286,12276,12190,4488,95122,20,0,0,0,1075,1,0,9,9,36,5,4310,21,0,2,352,0,1,0,25,25,3100,3833,4310,1362,Color,Green
314287,12276,12190,4488,95122,20,0,0,0,1075,1,0,9,9,36,5,4310,21,0,2,352,0,1,0,25,25,3100,3833,4310,1362,Color,Brown
314295,12289,12203,2,95794,32,0,0,0,1100,0,19,22,2,22,5,10648,0,79,0,343,0,0,0,11,11,2258,2317,10648,1362,Color,Green
314315,12276,12190,4488,96991,20,0,0,0,1075,1,0,9,9,36,5,4379,6,193,2,10,0,1,0,25,25,3100,3833,4379,1362,Color,White
314325,12317,12230,2,98950,20,0,0,0,1100,0,11,22,2,22,5,4731,5,79,0,343,3,1,0,44,44,1897,2767,4731,1362,Color,Gray
314334,12276,12190,4488,99291,20,0,0,0,1075,1,0,9,9,36,5,4564,59,29,2,19,0,1,0,25,25,3100,3833,4564,1362,Color,Cream
314335,12276,12190,4488,99291,20,0,0,0,1075,1,0,9,9,36,5,4564,59,29,2,19,0,1,0,25,25,3100,3833,4564,1362,Color,White
314336,12276,12190,4488,99291,20,0,0,0,1075,1,0,9,9,36,5,4564,59,29,2,19,0,1,0,25,25,3100,3833,4564,1362,Color,Brown
314344,12342,12255,4509,99344,20,0,0,0,1017,0,11,21,0,97,5,10918,35,0,0,2,0,1,0,42,42,73,1896,10918,1362,Color,White
314354,9975,9906,2,51221,20,0,0,1,603,0,0,5,2,97,0,10918,17,104,0,320,0,1,0,0,0,0,0,10918,1362,Color,White
314364,9975,9906,2,51225,20,0,0,1,603,0,0,5,2,97,0,10918,17,104,0,320,2,1,0,0,0,0,0,10918,1362,Color,White
314387,12353,12265,2,39635,20,0,0,1,1376,0,0,17,2,0,2,1046,8,225,0,67,2,1,0,14,14,1596,3575,1046,1362,Color,Cream
314397,12353,12265,2,39665,20,0,0,1,1376,0,0,17,2,0,2,4314,79,222,0,71,0,1,0,14,14,1596,3575,4314,1362,Color,Yellow
314472,12372,12284,4521,39697,20,0,0,0,968,0,0,1,0,0,5,3355,6,96,0,179,3,0,0,16,16,0,0,3355,1362,Color,White
314488,12353,12265,2,39714,20,0,0,1,1376,0,0,17,2,0,2,2474,24,219,0,75,0,1,0,14,14,1596,3575,2474,1362,Color,Blue
314497,12353,12265,2,39714,20,0,0,1,1376,0,0,17,2,0,2,2474,24,219,0,75,0,1,0,14,14,1596,3575,2474,1362,Color,White
314522,12385,12296,2,39810,32,0,0,0,1160,0,0,7,2,41,5,134,24,226,0,2,3,1,0,43,43,2697,3870,134,1362,Color,White
314550,12398,12308,4532,39872,27,0,0,0,988,1,19,19,76,41,5,11306,4,0,0,115,3,1,0,40,40,1495,1161,11306,1362,Color,Brown
314560,12518,12427,2,39354,27,0,0,2,1226,0,0,1,2,0,2,11306,13,182,0,299,3,1,0,21,21,2938,144,11306,1362,Color,Brown
314576,12367,12279,2,40009,32,0,0,0,1012,0,0,17,2,41,5,2741,0,204,0,298,0,1,0,45,45,2504,5043,2741,1362,Color,Yellow
314590,12417,12327,2,54075,20,0,0,0,988,0,0,17,2,22,5,941,0,0,0,299,1,1,0,5,5,2209,5424,941,1362,Color,White
314599,12422,12332,2,54092,20,0,0,0,1012,0,0,22,2,41,5,348,11,0,0,105,3,1,0,39,39,1425,6341,348,1362,Color,White
314609,12422,12332,2,54944,20,0,0,0,1012,0,0,22,2,41,5,348,11,0,0,169,3,1,0,39,39,1425,6341,348,1362,Color,White
314619,12422,12332,2,54958,20,0,0,0,1012,0,0,22,2,41,5,348,0,0,0,169,1,1,0,39,39,1425,6341,348,1362,Color,White
314630,12441,12351,4554,54211,20,0,0,0,1011,1,31,17,79,41,5,4743,57,0,0,63,0,0,0,50,50,0,0,4743,1362,Color,White
314639,12446,12356,2,54267,20,0,0,0,1028,0,0,5,2,97,5,999,46,0,0,18,3,1,0,36,36,352,681,999,1362,Color,White
314692,12463,12373,4564,54631,32,0,0,0,1028,0,11,17,0,0,5,5996,38,0,2,18,0,1,0,40,40,313,1178,5996,1362,Color,White
314700,12479,12388,2,54713,23,0,0,0,1012,0,11,17,2,41,5,1002,14,224,2,298,3,1,0,7,7,720,5235,1002,1362,Color,Blue
314709,12479,12388,2,54741,23,0,0,0,1012,0,11,17,2,41,5,1002,0,224,2,298,1,1,0,7,7,720,5235,1002,1362,Color,Blue
314718,12432,12342,4549,54893,23,0,0,0,1012,1,34,1,16,0,5,1054,24,12,0,298,3,1,0,0,0,0,0,1054,1362,Color,Blue
314728,12432,12342,4549,54903,23,0,0,0,1012,1,34,1,16,0,5,1054,0,12,0,298,1,1,0,0,0,0,0,1054,1362,Color,Blue
314738,12480,12389,4569,54943,23,0,0,0,876,1,0,9,16,97,4,4921,35,204,0,18,3,1,0,50,50,808,3725,4921,1362,Color,White
314742,12480,12389,4569,54943,23,0,0,0,876,1,0,9,16,97,4,4921,35,204,0,18,3,1,0,50,50,808,3725,4921,1362,Color,Blue
314743,12480,12389,4569,54943,23,0,0,0,876,1,0,9,16,97,4,4921,35,204,0,18,3,1,0,50,50,808,3725,4921,1362,Color,Black
314750,12480,12389,4569,54968,23,0,0,0,876,1,0,9,16,97,4,331,6,204,0,18,3,1,0,50,50,808,3725,331,1362,Color,White
314760,12505,12414,2,39249,19,0,0,1,713,0,0,7,2,41,0,9723,15,0,0,1,3,1,0,6,6,2467,6218,9723,1362,Color,Orange
314770,12505,12414,2,39258,19,0,0,1,713,0,0,7,2,41,0,9723,0,0,0,1,1,1,0,6,6,2467,6218,9723,1362,Color,Orange
314807,12522,12431,2,39377,32,0,0,1,1288,0,28,1,2,97,2,4548,4,1,0,74,3,1,0,21,21,1989,122,4548,1362,Color,White
314808,12522,12431,2,39377,32,0,0,1,1288,0,28,1,2,97,2,4548,4,1,0,74,3,1,0,21,21,1989,122,4548,1362,Color,Red
314809,12522,12431,2,39377,32,0,0,1,1288,0,28,1,2,97,2,4548,4,1,0,74,3,1,0,21,21,1989,122,4548,1362,Color,Brown
314818,12561,12470,4598,39557,23,0,0,0,1012,1,0,5,3,97,5,4752,0,193,0,343,4,1,0,33,33,335,525,4752,1362,Color,White
314819,12561,12470,4598,39557,23,0,0,0,1012,1,0,5,3,97,5,4752,0,193,0,343,4,1,0,33,33,335,525,4752,1362,Color,Purple
314828,12561,12470,4598,39560,23,0,0,0,1012,1,0,5,3,97,5,4753,0,193,0,343,0,1,0,33,33,335,525,4753,1362,Color,White
314837,12561,12470,4598,39563,23,0,0,0,1012,1,0,5,3,97,5,4753,0,193,0,343,0,1,0,33,33,335,525,4753,1362,Color,White
314846,12561,12470,4598,39564,23,0,0,0,1012,1,0,5,3,97,5,4753,0,193,0,343,1,1,0,33,33,335,525,4753,1362,Color,White
314863,12561,12470,4598,39562,23,0,0,0,1012,1,0,5,3,97,5,4755,0,193,0,343,0,1,0,33,33,335,525,4755,1362,Color,White
314864,12561,12470,4598,39562,23,0,0,0,1012,1,0,5,3,97,5,4755,0,193,0,343,0,1,0,33,33,335,525,4755,1362,Color,Brown
314873,12539,12448,4591,39583,20,0,0,0,1012,1,11,5,3,97,5,8043,0,193,0,17,0,1,0,4,4,749,4543,8043,1362,Color,Green
314874,12539,12448,4591,39583,20,0,0,0,1012,1,11,5,3,97,5,8043,0,193,0,17,0,1,0,4,4,749,4543,8043,1362,Color,Gray
314875,12539,12448,4591,39583,20,0,0,0,1012,1,11,5,3,97,5,8043,0,193,0,17,0,1,0,4,4,749,4543,8043,1362,Color,White
314885,12539,12448,4591,39589,20,0,0,0,1012,1,11,5,3,97,5,8045,0,193,0,17,0,1,0,4,4,749,4543,8045,1362,Color,Red
314921,12574,12483,2,40293,32,0,0,0,1012,0,0,1,2,0,5,9607,79,215,0,105,2,1,0,29,29,2335,1657,9607,1362,Color,Blue
314922,12574,12483,2,40293,32,0,0,0,1012,0,0,1,2,0,5,9607,79,215,0,105,2,1,0,29,29,2335,1657,9607,1362,Color,White
314931,13041,12950,4791,94342,20,0,0,0,910,0,0,1,0,0,4,9607,7,12,0,116,2,0,0,6,6,2355,6227,9607,1362,Color,Blue
314932,13041,12950,4791,94342,20,0,0,0,910,0,0,1,0,0,4,9607,7,12,0,116,2,0,0,6,6,2355,6227,9607,1362,Color,White
314947,12607,12515,4618,41879,20,0,0,1,1376,1,28,7,68,41,2,10200,79,233,0,352,0,1,0,45,45,982,4813,10200,1362,Color,Brown
314956,12607,12515,4618,41879,20,0,0,1,1376,1,28,7,68,41,2,10200,79,233,0,352,0,1,0,45,45,982,4813,10200,1362,Color,Green
314957,12607,12515,4618,41879,20,0,0,1,1376,1,28,7,68,41,2,10200,79,233,0,352,0,1,0,45,45,982,4813,10200,1362,Color,Red
314971,12607,12515,4618,41892,20,0,0,1,1376,1,28,7,68,41,2,10202,79,233,0,352,0,1,0,45,45,982,4813,10202,1362,Color,White
314991,12607,12515,4618,41901,20,0,0,1,1376,1,28,7,68,41,2,10203,79,233,0,352,0,1,0,45,45,982,4813,10203,1362,Color,Cream
315044,12571,12480,2,42881,23,0,0,1,1376,0,28,17,2,0,2,11666,0,198,0,239,4,1,0,45,45,100,4778,11666,1362,Color,Red
315056,12571,12480,2,42940,23,0,0,1,1376,0,28,17,2,0,2,11666,0,198,0,239,2,1,0,45,45,100,4778,11666,1362,Color,Red
315068,12571,12480,2,43004,23,0,0,1,1376,0,28,17,2,0,2,11666,0,198,0,239,5,1,0,45,45,100,4778,11666,1362,Color,Red
315081,12653,12561,2,43622,20,0,0,0,967,0,11,17,2,22,5,6034,10,215,0,2,3,1,0,15,15,294,5331,6034,1362,Color,Red
315082,12653,12561,2,43622,20,0,0,0,967,0,11,17,2,22,5,6034,10,215,0,2,3,1,0,15,15,294,5331,6034,1362,Color,White
315098,12655,12564,2,43665,23,0,0,0,1100,0,0,22,2,41,5,10415,0,0,0,74,0,1,0,39,39,2084,6269,10415,1362,Color,White
315099,12655,12564,2,43665,23,0,0,0,1100,0,0,22,2,41,5,10415,0,0,0,74,0,1,0,39,39,2084,6269,10415,1362,Color,Red
315116,12655,12564,2,43689,23,0,0,0,1100,0,0,22,2,41,5,10416,0,0,0,74,0,1,0,39,39,2084,6269,10416,1362,Color,Purple
315132,12655,12564,2,43697,23,0,0,0,1100,0,0,22,2,41,5,10417,0,0,0,74,0,1,0,39,39,2084,6269,10417,1362,Color,White
315146,12680,12589,2,44475,19,0,0,0,819,0,0,1,2,0,4,9666,16,0,0,207,2,1,0,24,24,699,3393,9666,1362,Color,Blue
315147,12680,12589,2,44475,19,0,0,0,819,0,0,1,2,0,4,9666,16,0,0,207,2,1,0,24,24,699,3393,9666,1362,Color,Yellow
315156,12680,12589,2,44714,19,0,0,0,819,0,0,1,2,0,4,9666,16,0,0,321,3,1,0,24,24,699,3393,9666,1362,Color,Blue
315157,12680,12589,2,44714,19,0,0,0,819,0,0,1,2,0,4,9666,16,0,0,321,3,1,0,24,24,699,3393,9666,1362,Color,Yellow
315166,12680,12589,2,44762,19,0,0,0,819,0,0,1,2,0,4,9666,0,0,0,321,1,1,0,24,24,699,3393,9666,1362,Color,Blue
315167,12680,12589,2,44762,19,0,0,0,819,0,0,1,2,0,4,9666,0,0,0,321,1,1,0,24,24,699,3393,9666,1362,Color,Yellow
315176,12669,12578,2,44855,20,0,0,0,1100,0,11,5,2,97,5,9704,10,226,0,105,3,0,0,47,47,667,1413,9704,1362,Color,Blue
315185,12667,12576,2,44905,32,0,0,0,988,0,0,5,2,97,5,4343,10,141,0,301,0,1,0,49,49,2646,6408,4343,1362,Color,Blue
315186,12667,12576,2,44905,32,0,0,0,988,0,0,5,2,97,5,4343,10,141,0,301,0,1,0,49,49,2646,6408,4343,1362,Color,Pink
315194,12669,12578,2,44912,20,0,0,0,1100,0,11,5,2,97,5,9702,0,226,0,105,0,0,0,47,47,667,1413,9702,1362,Color,Purple
315204,12667,12576,2,44915,32,0,0,0,988,0,0,5,2,97,5,4342,10,141,0,301,0,1,0,49,49,2646,6408,4342,1362,Color,Gray
315229,12673,12582,2,45364,20,0,0,0,968,0,23,17,2,22,5,570,0,21,0,41,0,1,0,16,16,1807,4104,570,1362,Color,White
315241,12673,12582,2,45617,20,0,0,0,968,0,23,17,2,22,5,570,0,21,0,41,0,1,0,16,16,1807,4104,570,1362,Color,White
315262,12694,12603,2,46195,32,0,0,0,1100,0,0,22,2,41,5,1093,5,79,0,85,0,0,0,51,51,1852,1564,1093,1362,Color,Gray
315279,12694,12603,2,46260,32,0,0,0,1100,0,0,22,2,41,5,2726,12,79,0,85,0,0,0,51,51,1852,1564,2726,1362,Color,Blue
315284,12694,12603,2,46260,32,0,0,0,1100,0,0,22,2,41,5,2726,12,79,0,85,0,0,0,51,51,1852,1564,2726,1362,Color,Gray
315287,12694,12603,2,46260,32,0,0,0,1100,0,0,22,2,41,5,2726,12,79,0,85,0,0,0,51,51,1852,1564,2726,1362,Color,Purple
315301,12694,12603,2,46301,32,0,0,0,1100,0,0,22,2,41,5,3295,24,79,0,85,0,0,0,51,51,1852,1564,3295,1362,Color,White
315310,12694,12603,2,46301,32,0,0,0,1100,0,0,22,2,41,5,3295,24,79,0,85,0,0,0,51,51,1852,1564,3295,1362,Color,Purple
315324,12694,12603,2,46442,32,0,0,0,1100,0,0,22,2,41,5,10350,68,0,0,126,3,0,0,51,51,1852,1564,10350,1362,Color,Blue
315344,12694,12603,2,46468,32,0,0,0,1100,0,0,22,2,41,5,10352,0,0,0,126,0,0,0,51,51,1852,1564,10352,1362,Color,Yellow
315358,12739,12648,4662,51033,28,0,0,0,919,0,0,5,0,41,4,10763,15,0,0,1,0,1,0,22,22,224,1251,10763,1362,Color,Cream
315370,12739,12648,4662,51056,28,0,0,0,919,0,0,5,0,41,4,9951,15,79,0,115,0,1,0,22,22,224,1251,9951,1362,Color,Blue
315379,12739,12648,4662,51081,28,0,0,0,919,0,0,5,0,41,4,9863,14,141,0,207,0,1,0,22,22,224,1251,9863,1362,Color,Purple
315388,12739,12648,4662,51084,28,0,0,0,919,0,0,5,0,41,4,9863,14,141,0,207,0,1,0,22,22,224,1251,9863,1362,Color,Purple
315403,12731,12640,2,51108,32,0,0,1,1340,0,11,1,2,0,2,3282,8,130,0,321,3,1,0,24,24,2671,3408,3282,1362,Color,Green
315499,12731,12640,2,51114,32,0,0,1,1340,0,11,1,2,0,2,2478,0,130,0,321,0,1,0,24,24,2671,3408,2478,1362,Color,Blue
315519,12731,12640,2,51129,32,0,0,1,1340,0,11,1,2,0,2,2478,0,130,0,321,0,1,0,24,24,2671,3408,2478,1362,Color,Blue
315546,12750,12659,2,51163,19,0,0,0,1160,0,0,22,2,41,5,9805,1,0,0,2,3,1,0,29,29,412,1744,9805,1362,Color,Green
315555,12750,12659,2,51220,19,0,0,0,1160,0,0,22,2,41,5,9805,1,0,0,63,3,1,0,29,29,412,1744,9805,1362,Color,Green
315565,12733,12642,2,51200,20,0,0,1,733,0,0,1,2,0,0,4446,4,0,0,188,0,1,0,33,33,721,473,4446,1362,Color,Purple
315566,12733,12642,2,51200,20,0,0,1,733,0,0,1,2,0,0,4446,4,0,0,188,0,1,0,33,33,721,473,4446,1362,Color,Gray
315575,12733,12642,2,51208,20,0,0,1,733,0,0,1,2,0,0,4446,4,0,0,188,3,1,0,33,33,721,473,4446,1362,Color,Purple
315576,12733,12642,2,51208,20,0,0,1,733,0,0,1,2,0,0,4446,4,0,0,188,3,1,0,33,33,721,473,4446,1362,Color,Gray
315584,9976,9907,2,51210,20,0,0,0,1012,0,11,17,2,41,5,5033,0,0,0,311,0,0,0,38,38,2050,4581,5033,1362,Color,White
315594,9976,9907,2,51212,20,0,0,0,1012,0,11,17,2,41,5,5033,0,0,0,311,0,0,0,38,38,2050,4581,5033,1362,Color,White
315604,9976,9907,2,51209,20,0,0,0,1012,0,11,17,2,41,5,5034,0,0,0,311,0,0,0,38,38,2050,4581,5034,1362,Color,White
315613,9976,9907,2,51213,20,0,0,0,1012,0,11,17,2,41,5,5034,0,0,0,311,0,0,0,38,38,2050,4581,5034,1362,Color,White
315622,9976,9907,2,51214,20,0,0,0,1012,0,11,17,2,41,5,5035,0,0,0,311,0,0,0,38,38,2050,4581,5035,1362,Color,White
315631,9976,9907,2,51215,20,0,0,0,1012,0,11,17,2,41,5,5036,0,0,0,311,0,0,0,38,38,2050,4581,5036,1362,Color,White
315640,9975,9906,2,51217,20,0,0,1,603,0,0,5,2,97,0,10917,17,104,0,320,0,1,0,0,0,0,0,10917,1362,Color,Brown
315652,7867,7807,2,51254,20,0,0,0,1012,0,23,17,2,41,5,11300,35,204,0,320,0,1,0,50,50,220,3676,11300,1362,Color,Cream
315662,7867,7807,2,51256,20,0,0,0,1012,0,23,17,2,41,5,11300,35,204,0,320,2,1,0,50,50,220,3676,11300,1362,Color,Cream
315672,10008,9939,3625,51260,20,0,0,0,817,1,0,1,16,0,4,756,65,180,2,300,0,0,0,21,21,407,100,756,1362,Color,White
315681,10008,9939,3625,51263,20,0,0,0,817,1,0,1,16,0,4,757,65,180,2,300,0,0,0,21,21,407,100,757,1362,Color,Gray
315691,12759,12668,2,51325,32,0,0,1,263,0,11,1,2,0,0,4223,17,0,0,318,0,1,0,29,29,502,1717,4223,1362,Color,Yellow
315699,10008,9939,3625,51334,20,0,0,0,817,1,0,1,16,0,4,749,1,183,2,302,0,0,0,21,21,407,100,749,1362,Color,Blue
315707,10008,9939,3625,51342,20,0,0,0,817,1,0,1,16,0,4,748,1,183,2,302,0,0,0,21,21,407,100,748,1362,Color,White
315722,12731,12640,2,51347,32,0,0,1,1340,0,11,1,2,0,2,2948,0,180,0,74,0,1,0,24,24,2671,3408,2948,1362,Color,Gray
315723,12731,12640,2,51347,32,0,0,1,1340,0,11,1,2,0,2,2948,0,180,0,74,0,1,0,24,24,2671,3408,2948,1362,Color,Black
315738,7867,7807,2,51358,20,0,0,0,1012,0,23,17,2,41,5,11886,0,0,0,325,0,1,0,50,50,220,3676,11886,1362,Color,White
315751,7867,7807,2,51361,20,0,0,0,1012,0,23,17,2,41,5,11886,0,0,0,325,2,1,0,50,50,220,3676,11886,1362,Color,White
315764,12731,12640,2,51384,32,0,0,1,1340,0,11,1,2,0,2,10669,2,183,0,96,0,1,0,24,24,2671,3408,10669,1362,Color,White
315774,12731,12640,2,51389,32,0,0,1,1340,0,11,1,2,0,2,10667,2,183,0,96,0,1,0,24,24,2671,3408,10667,1362,Color,Pink
315785,12731,12640,2,51397,32,0,0,1,1340,0,11,1,2,0,2,947,68,183,0,96,2,1,0,24,24,2671,3408,947,1362,Color,White
315795,10008,9939,3625,51403,20,0,0,0,817,1,0,1,16,0,4,3846,89,183,2,302,0,0,0,21,21,407,100,3846,1362,Color,White
315796,10008,9939,3625,51403,20,0,0,0,817,1,0,1,16,0,4,3846,89,183,2,302,0,0,0,21,21,407,100,3846,1362,Color,Red
315805,10008,9939,3625,51406,20,0,0,0,817,1,0,1,16,0,4,3847,89,183,2,302,0,0,0,21,21,407,100,3847,1362,Color,White
315814,10008,9939,3625,51409,20,0,0,0,817,1,0,1,16,0,4,3848,89,183,2,302,0,0,0,21,21,407,100,3848,1362,Color,White
315815,10008,9939,3625,51409,20,0,0,0,817,1,0,1,16,0,4,3848,89,183,2,302,0,0,0,21,21,407,100,3848,1362,Color,Brown
315852,12782,12691,2,35938,20,0,0,2,1247,0,11,17,2,0,2,764,68,0,0,207,3,1,0,13,13,1234,6239,764,1362,Color,White
315862,12813,12722,2,36713,6,0,0,0,1109,0,0,5,2,97,5,9936,35,0,0,1,3,1,0,49,49,816,6362,9936,1362,Color,White
315871,12813,12722,2,36741,6,0,0,0,1109,0,0,5,2,97,5,9936,0,0,0,1,1,1,0,49,49,816,6362,9936,1362,Color,White
315893,12862,12771,2,39073,20,0,0,1,1293,0,0,17,2,0,2,4240,7,12,0,74,0,1,0,0,0,0,0,4240,1362,Color,Brown
315894,12862,12771,2,39073,20,0,0,1,1293,0,0,17,2,0,2,4240,7,12,0,74,0,1,0,0,0,0,0,4240,1362,Color,Yellow
315908,12880,12789,4718,68686,20,0,0,0,976,0,0,1,0,0,5,3021,16,0,0,115,3,1,0,21,21,1953,133,3021,1362,Color,Blue
315928,12880,12789,4718,68687,20,0,0,0,976,0,0,1,0,0,5,3021,0,0,0,115,1,1,0,21,21,1953,133,3021,1362,Color,Blue
315943,12894,12803,2,54219,20,0,0,1,1376,0,0,9,2,97,2,4724,1,118,0,309,0,1,0,45,45,680,4730,4724,1362,Color,Purple
315952,12894,12803,2,54223,20,0,0,1,1376,0,0,9,2,97,2,4726,1,118,0,309,0,1,0,45,45,680,4730,4726,1362,Color,White
315953,12894,12803,2,54223,20,0,0,1,1376,0,0,9,2,97,2,4726,1,118,0,309,0,1,0,45,45,680,4730,4726,1362,Color,Red
315962,12894,12803,2,54226,20,0,0,1,1376,0,0,9,2,97,2,4727,1,118,0,309,0,1,0,45,45,680,4730,4727,1362,Color,White
315963,12894,12803,2,54226,20,0,0,1,1376,0,0,9,2,97,2,4727,1,118,0,309,0,1,0,45,45,680,4730,4727,1362,Color,Yellow
315964,12894,12803,2,54226,20,0,0,1,1376,0,0,9,2,97,2,4727,1,118,0,309,0,1,0,45,45,680,4730,4727,1362,Color,Orange
315973,12894,12803,2,54261,20,0,0,1,1376,0,0,9,2,97,2,4539,68,118,0,309,0,1,0,45,45,680,4730,4539,1362,Color,White
315974,12894,12803,2,54261,20,0,0,1,1376,0,0,9,2,97,2,4539,68,118,0,309,0,1,0,45,45,680,4730,4539,1362,Color,Brown
315983,12894,12803,2,54263,20,0,0,1,1376,0,0,9,2,97,2,4540,68,118,0,309,0,1,0,45,45,680,4730,4540,1362,Color,Blue
315984,12894,12803,2,54263,20,0,0,1,1376,0,0,9,2,97,2,4540,68,118,0,309,0,1,0,45,45,680,4730,4540,1362,Color,Purple
315985,12894,12803,2,54263,20,0,0,1,1376,0,0,9,2,97,2,4540,68,118,0,309,0,1,0,45,45,680,4730,4540,1362,Color,Black
315993,12914,12823,2,54360,23,0,0,1,1376,0,0,1,2,0,2,1022,7,0,0,274,3,1,0,44,44,1897,2763,1022,1362,Color,White
316002,12914,12823,2,54381,23,0,0,1,1376,0,0,1,2,0,2,1022,0,0,0,274,1,1,0,44,44,1897,2763,1022,1362,Color,White
316013,12899,12808,2,54477,27,0,0,0,1100,0,0,1,2,0,5,12752,90,141,0,332,0,1,0,44,44,509,2789,12752,1362,Color,White
316025,12882,12791,2,54656,23,0,0,0,865,0,11,22,2,41,4,10965,0,193,0,52,4,1,0,44,44,1897,2766,10965,1362,Color,Blue
316026,12882,12791,2,54656,23,0,0,0,865,0,11,22,2,41,4,10965,0,193,0,52,4,1,0,44,44,1897,2766,10965,1362,Color,White
316038,12924,12833,4734,54705,39,0,0,0,919,1,19,1,79,0,4,6028,79,79,0,105,3,1,0,11,11,1363,2407,6028,1362,Color,White
316039,12924,12833,4734,54705,39,0,0,0,919,1,19,1,79,0,4,6028,79,79,0,105,3,1,0,11,11,1363,2407,6028,1362,Color,Brown
316049,12924,12833,4734,54825,39,0,0,0,919,1,19,1,79,0,4,6028,79,79,0,198,3,1,0,11,11,1363,2407,6028,1362,Color,White
316050,12924,12833,4734,54825,39,0,0,0,919,1,19,1,79,0,4,6028,79,79,0,198,3,1,0,11,11,1363,2407,6028,1362,Color,Brown
316060,12924,12833,4734,54827,39,0,0,0,919,1,19,1,79,0,4,6028,0,79,0,198,1,1,0,11,11,1363,2407,6028,1362,Color,White
316061,12924,12833,4734,54827,39,0,0,0,919,1,19,1,79,0,4,6028,0,79,0,198,1,1,0,11,11,1363,2407,6028,1362,Color,Brown
316071,12941,12850,2,54765,6,0,0,0,919,0,0,5,2,97,4,9927,6,79,0,299,3,1,0,36,36,2678,644,9927,1362,Color,White
316079,12905,12814,2,54783,32,0,0,1,1319,0,11,1,2,0,2,9747,0,226,0,343,0,1,0,36,36,347,613,9747,1362,Color,Blue
316088,13346,13258,4913,77179,20,0,0,0,1048,0,11,17,0,22,5,9747,90,0,0,207,0,1,0,40,40,1978,1167,9747,1362,Color,Blue
316097,13346,13258,4913,77181,20,0,0,0,1048,0,11,17,0,22,5,9747,90,0,0,207,0,1,0,40,40,1978,1167,9747,1362,Color,Blue
316106,13346,13258,4913,77197,20,0,0,0,1048,0,11,17,0,22,5,9747,68,0,0,299,0,1,0,40,40,1978,1167,9747,1362,Color,Blue
316115,13346,13258,4913,77230,20,0,0,0,1048,0,11,17,0,22,5,9747,68,0,0,321,3,1,0,40,40,1978,1167,9747,1362,Color,Blue
316124,13346,13258,4913,77241,20,0,0,0,1048,0,11,17,0,22,5,9747,0,0,0,321,1,1,0,40,40,1978,1167,9747,1362,Color,Blue
316156,12971,12880,4755,77545,19,0,0,0,976,0,0,1,0,0,5,9804,5,0,0,320,0,1,0,0,0,0,0,9804,1362,Color,Blue
316157,12971,12880,4755,77545,19,0,0,0,976,0,0,1,0,0,5,9804,5,0,0,320,0,1,0,0,0,0,0,9804,1362,Color,Purple
316166,12971,12880,4755,77547,19,0,0,0,976,0,0,1,0,0,5,9804,5,0,0,320,3,1,0,0,0,0,0,9804,1362,Color,Blue
316167,12971,12880,4755,77547,19,0,0,0,976,0,0,1,0,0,5,9804,5,0,0,320,3,1,0,0,0,0,0,9804,1362,Color,Purple
